date,content,word_count,sentiment
2018-09-03,"I was in a plane to Utah but the pilot kept having issues (first because of a tornado he was trying to avoid) and we ended up having to make an emergency landing in Montana. I knew it was Montana because I had looked at the state in Google Earth and I saw a rock formation that said “Montana” in block letters on it. I then saw that same formation from the plane.
The plane went down in the desert after flying through forest and almost landing in a lake where there were children playing and trying to catch a small elephant (to eat?) I found this cruel. When the plane landed, the stewardess got off and was like fuck this shit, I’m not getting back on. The pilot keeps fucking up. She walked off into the desert. I wasn’t sure at first if I would wait and stay on the plane while he tried again to get us the rest of the way to Utah, or not. I decided not to.
It turned out that my mom was there because she was worried. She had driven all the way to Montana, which she said only took about 2 hours. I argued with her, pointing out that there are places in NY that are 2 hours away but she insisted, so I relented.
I found a hotel to stay in. The room was weirdly open to the rest of the building. People were wandering through. I went to some bar nearby and found Chris Armstrong. He had changed his last name to “Alexander” and had green eyes. He was camping in the woods nearby and would go to this bar but no further. Jp made it there somehow.
Then we were bringing my mom to some country festival. We accidentally parked where the mic was set up and people let us know but in a more friendly manner than I expected. We saw Dimitri there which was weird because a) It was a country music festival and b) we were all the way in Montana.
I somehow met up with some girls from high school, maybe Alyssa Engle? And a couple other popular girls. One had to compete in a drag race to avoid having sex with someone, maybe Chris? And she lost, which meant she got pregnant.
I became aware that I was controlling the situation, like a video game. I thought it was like a sequence you had to win to continue the game, so I didn’t try as hard as I could have, thinking I would have another shot. But then it went into like a cut scene, and I was like oh shit, I didn’t save. Guess I have to continue the game having “lost” that portion, and my progress will be somewhat fucked up.",469,-0.05769360269360269
2018-09-12,"I was at some weird rural McDonalds where I ordered a McFlurry. They said they didn’t know what a McFlurry was It was a weird McDonalds that seemed to have been abandoned by corporate. I got mad and yelled at them, like, how the fuck do you not know what a McFlurry is? They gave me a coke and I sipped it, having a feeling they were trying to figure out how to make the McFlurry.
They gave me their attempt, and while it didn’t taste like a McFlurry, it was pretty good. It was like frozen handmade whipped cream with semi-sweet chocolate chips. I felt bad for yelling at them.
When I left, I couldn’t find my car. I asked some guy if there was another parking lot somewhere. At first he wasn’t sure, then said I’d probably parked in front of Marshalls. Marshalls was on the back end of some weird mall/bazaar with winding staircases and weird bookstores and outdoor areas with Asian people making traditional crafts of various sorts. I couldn’t seem to find Marshalls, and was exhausted and cranky as the sun set and I still hadn’t found my car. I couldn’t even enjoy my “McFlurry” I was so distressed.",204,-0.10124999999999999
2018-09-18,"I was in some foreign country staying in this sketchy hotel with a bunch of other people who were mostly younger than me. I didn’t really know anyone and had a hard time making friends with anyone. There was a big open area on the bottom floor where everyone kinda hung out and you had to climb up some hole to get into this room upstairs that was shared by a bunch of women, none of whom knew one another before this trip. I wanted to go hiking and got directions to get to a place to go but they brought me through this shanty town that seemed very sad and dangerous. I walked around it a couple times trying to find my way out, then a resident said something like “somebody get her out of here!” and when I told her I WANTED to get out of there, she was much friendlier and helped me out. I decided not to hike. Met a couple other people (a guy and a girl) who were closer to my age and they brought me to a mall, but there were hardly any stores in it. It was mostly restaurants and the girl was meeting family there so that just left me with the guy. I was taking a picture of some weird borderline obscene sculpture when the guy brought over a second guy who didn’t speak English. I couldn’t ascertain what language he DID speak. It was not the native language of wherever we were. There was some procession or something where we had to stand in the street and hold some signs about how great their leadership was or something. I was scared that I would do something wrong and be in trouble, which I guess in this country, could mean death.",301,-0.10337301587301588
2018-12-03,"Keith punched a goat for no reason. We were trying to land a plane somewhere but the plane was so high up, we were in space, and it was hard to position the reticle used to choose your landing spot. Like to the point where we almost landed in Argentina. Then in the ocean. I saw penguins and was sad that I couldn’t visit then, but also SUPER scared and stressed.",71,-0.07458333333333335
2018-12-08,"I overheard someone say they didn’t like Antelope Island because “it looks like a necklace.” I butted in and said Antelope Island was my favorite island in Utah, though I admitted it was the only island in Utah I had been to.",42,0.25
2018-12-10,"a hummingbird landed on Jp’s head and he seemed happy about it and I was like, he should be careful because the hummingbird would suck out his brains because it thought he was a flower.",35,0.35000000000000003
2019-01-09,"I was going to the tenement museum in NYC, which I've never been to (and which I actually wasn't completely sure existed until I just looked it up.)",28,0.25
2019-01-17,"a woman with my name and birthday killed her boyfriend and a computer program matched my face to hers (badly - the computer’s facial recognition software sucked. It thought all humans looked alike.) I was sent to prison despite me and the actual perpetrator having different social security numbers. The guards were really mean and didn’t believe me when I said I shouldn’t be there. A man made me change into see-through clothing and I remember I wasn’t wearing a bra or underwear. I came to find out that my DNA had been at the scene, erroneously planted there by a crow that could find no food, so it took my hair. I vowed that if I got out, I would dedicate my life to prison reform.",127,-0.20989583333333334
2019-03-31,"Jp was sort of a lady and we had had a baby, but I hadn’t known about it somehow. It was a weird little deformed Eraserhead type baby but smaller, like smaller than my hand, and it was basically like a mouth and anus and nothing else. He had been keeping it alive by feeding it twice a week with a syringe. I was horrified, thought it couldn’t possibly be alive since he was just keeping it in another room and feeding it so infrequently like a house plant. He assured me that it was alive, brought it out. I was like  that thing is so tiny, shouldn’t it be in an incubator? Why did they even let you bring that home? And he was like the doctors said it was fine. I keep it in this little egg warmer. I said it’s ok if it dies (thought they should have really LET it die) because we would try again, and do it right and have a real, fully formed baby. Since now I knew he wanted one. I didn’t want to handle it - it grossed me out. I was repulsed. Dropped it in a box of a bunch of junk and had to fish it out. Panicked that I would upset Jp if I lost it or hurt it.",221,0.07338435374149659
2019-03-31,"I was going to meet Jp and Nicole at an indoor playground kind of thing for adults, but I got directions to the wrong place (it was in Chatham) and Nicole ended up there also because I had given her the incorrect directions as well. You had to go up through this squishy almost vagina-like thing into this room and it was like, an indoor playground (barely) but also like a sex club. There was a fat old man I understood was someone important who was chanting something that amounted to like, “suck my dick.” Everyone, including me, pointedly looked away from him to avoid the request, but then Nicole looked at him by accident and then felt like she had to do it. It seemed like that was the rule, even though she didn’t want to. She was crying. I called Jp to tell him we’d ended up at the wrong place. He said he’d figured.",157,-0.007142857142857141
2019-04-01,"Jp was like, you’re no good at your job and I would be better at it, and you’re pathetic and terrible at literally everything else. It’s hopeless. I had a wooden fold-up bicycle that I rode to a class I was taking. It was very lightweight. There was a thing called “The Aladdin Effect” which was when vegetation grew around something that then disappeared/went away, but the vegetation remained, leaving a ring.",72,-0.275
2020-01-29,"I was being too clingy and Jp didn’t like me anymore because of it and he went to some restaurant above a real estate place in Millerton to get away from me And I was trying to find him but the place was really hard to find for some reason. My dad was there with me for a while trying to track him down, then he was gone. He was in an oddly good mood and seemed to be enjoying my company. Jp was texting me but didn’t seem to want me to come. Finally, I found the place and then found him. He was chatting with other women and made it clear that he was pretty much done with our relationship. I was mad and sad and jealous and threw coffee in his face and made him leave with me. He told me outside that we were over, and later I realized that he was lusting over Renee (from high school.) and I was like damn, so he DID prefer short women after all!",175,0.024281045751633975
2020-02-01,"I was with my kids and my dad, and my kids were all still little. My dad wanted to tell me something and took me into another room. There were other people around the house. I could hear them. He told me some long-winded story about his life. I got the sense we were on borrowed time, that sine he’s dead, he could only stick around for so long. He told me that he had, years and years ago, fathered some other kid with someone else on the West coast. I remember thinking “Oh, you too?” given what my mom told me about my brother. Like it happened at the same time, maybe? One of his teeth popped out while he was talking, I think like the corporeal form could only hold for so long. I didn’t want him to go. He seemed in good spirits.",146,-0.021590909090909095
2020-02-09,"there was a new cereal called ""Mueller Report"" and it was basically like health food store raisin bran with portions of the Mueller Report printed on the back of the box.",31,0.06818181818181818
2020-02-10,"I went to Japan through some sort of program and I brought the kids and we were staying with a host family. I realized for some reason that I had forgotten something in the US and I had to fly back. But I left the kids there, thinking that once I’d done what I needed to do, I’d just go back and get them. But I realized I didn’t have the money to fly back and started to panic. I tried to go talk to somebody at Adriance Library about it because they were the organization that had set the trip up. And I was talking to a lady there about it and it seemed like I was getting somewhere but then she left and there was a different woman there and she was dressed like a KKK person with a weird red hat and it freaked me out. Then all these people started filing in and I thought I saw Stephen King but then he transformed into George R.R. Martin and I realized he was doing a talk. And there were lots of people there now and I was trying to find my purse, which was now surrounded by this whole huge audience. And Jeff Urbin was there introducing George R.R. Martin and I was trying to get my purse because without it, getting my kids back would take EVEN LONGER, and people were like, thinking I was trying to sit down for the talk and they were like “there’s no place for you here. These seats have been reserved for months.”",263,0.1103174603174603
2020-10-14,"I had a dream within a dream that I had little plants growing out of my legs. I pulled them out - one was very long and thick and hurt when it came out. Then, I woke up from the inner dream and my legs had all these huge, red, painful veins where the plants had been in the inner dream. I was freaked out and tried to call to make a non-urgent doctor’s appointment but they tried to give me a date too far out so I was like maybe this is actually an emergency.",96,-0.07525000000000001
2020-10-26,"The baby was born but he was a pure white chicken. I was disappointed and upset, and maybe a little embarrassed. I wondered how they had missed that on the ultrasound. I wondered how I would explain to those who had known I’d been pregnant, why I now had a chicken and not a human child.",56,-0.19873511904761904
2021-01-23,"I was playing with Magic cards in a bed and in a bed next to me, some girl Jp knew from high school was making out with Max Wittstein and it was weird, like she was flailing all over and coming into my space, and Max was like talking shit and it was like she had a kink for being debased so it was ok.",65,0.07666666666666667
2021-02-27,Xerda had slippers.,3,0.0
2021-02-28,"I had to entertain Sir Ian McKellan at a party. He told me he voted for Bernie Sanders. Jp was watching Friends, which pissed me off because I hate that show. He said he was inspired to do so by the Berenstain Bears. He was being pursued (like, sexually) by a group of college girls. I tried to get a beer and I was told I could get some other drink (that was bsed on a TV show or something) for free, so I said ok I’ll double fist it. Then they said I couldn’t drink both because it would be too much alcohol so I said ok I’ll get a San Pelligrino and they said those are alcoholic too. So I said I’d get a coffee, but then I didn’t have my wallet.",134,0.10277777777777779
2021-03-16,My brother called me from a payphone in a diner to tell me I should move to Wisconsin.,18,0.0
2021-03-18,"I stole a bunch of cheese from Danny Devito and ate so much I felt sick. Sorry, Danny.",18,-0.33809523809523806
2021-03-23,I went to a “Cathy” (Like the comic strip) theme park and realized that the Cathy mascot was actually Cathy Guisewite herself in a costume.,25,0.125
2021-03-25,"I found a secret library in a log cabin in the woods, where I somehow accidentally unleashed a golem made of electronics. Said golem went on to raise an army of little soldiers made of rotary telephones.",37,-0.29375
2021-03-27,"I went out into the street at 5am and found that all the other adults of Tivoli got up to go running and play Pokémon Go. Except it was a very passive version of Pokémon Go. You don’t catch the Pokémon. You just wave to them, and they wave back.",50,0.025000000000000005
2021-04-01,"Chloe was misbehaving in some way, and we punished her. She was indignant, and shouted “I can’t believe you’re treating me like Xerda!” (the cat.) “Well,” I responded. “If you don’t want to be treated like Xerda, don’t act like Xerda!”",41,0.0
2021-05-18,I lost control of a peacock in a college dorm.,10,0.0
2021-06-10,"I had to get a medical procedure done on the moon. The night before, I dreamed that I made a piece of art: a “pixel” art rendition of Lena Forsén created using a grid of squares cut from old issues of PCMag.",42,0.05
2022-01-12,"I worked at McDonalds. It was a weird, small town McDonalds that didn't have a drive-thru. A couple from Idaho drove up to the window and wanted to place an order at the non-existent drive-thru. I apologized and said we don't have that at this McDonalds. The woman made a big deal about being from a ""big city"" in Idaho, where their McDonaldses had all the bells and whistles. I agreed to get their food and bring it out to them, but warned them that we may not have all of the menu items they were used to, either. They ordered a cup of dirty ice cubes and a dirt sandwich. I think the sandwich was supposed to have mayonnaise on it. I made it as best I could, but my coworkers felt I didn't put enough dirt on it. When I had finally gotten it to what I thought was a passable state, the people had left as I had taken too long to prepare it.",167,-0.04000000000000001
2022-03-17,"I was bringing Chloe and my dad somewhere (to a play, I think,) but was having trouble finding a car that would fit us all comfortably. The only car I could find was an orange pickup truck, but it was the size of a Power Wheels. I told my dad that we could drive that truck along route 9 and pick up a different car along the way. I had a van parked at a Dunkin’ Donuts (that I had left there when a friend picked me up,) and another car (my Fit, I think) parked somewhere else. He seemed to not be crazy about this plan.",107,0.05
2022-03-24,"Anna’s family hadn’t moved to Germany yet, but they were about to. We were going through their house picking out things we wanted to keep. There were a few toys we were interested in, but many of them were dirty or broken, so we left them. While we were there, a bunch more people came in to look through their stuff, and someone pointed out that Arseny (Anna’s dad) had been rich and kept a Tesla under the floorboards of the bedroom. There was also a huge pile of cocaine hidden under the floor in the living room. I was trying to keep the baby from crawling down into the cocaine hole. We also went into their attic, which was full of exposed insulation. I was again trying to protect the baby from danger, but it was difficult.",138,0.027136752136752134
2022-03-26,"I was going to MIT, which, in my dream, was a liberal arts college. I was with a group of people who wanted to make a porno. They wanted me to participate. At first, I agreed, but then after they’d written the script, I chickened out because I didn’t want them to see me naked. I was trying to leave but all the ways out were overly complicated or dangerous. I went to a bathroom that was covered in blood, seemingly as a joke. At some point, I ended up carrying around a severed finger and trying to hide it. If anyone saw it, I would be in trouble. I tried to leave on an elevator that was run by these two guys who were somehow using it to get money from people. It was broken and dangerous. I found somewhere else that had a way out on these blue plastic children’s toy cars, like cozy coupes. Those seemed safe enough. I managed to get out but was then in a prison I think, in a waiting room where people were meeting with their relatives and children. I was aware that the children actually lived in the prison with their incarcerated parents, and I wanted to help them because I felt like they were missing out on some important parts of childhood by being imprisoned. Then I was leaving the prison through a series of bright tunnels made to look like a video game, Minecraft perhaps. I needed to get out faster and was told that there was another way out but that I needed to use a tiny pickaxe and mine my way out, and that somebody else had gone that way earlier and had been running around the tunnels erratically. I began following the path that the erratic runner had taken, but then was told that he had some sort of communicable disease and that I needed to go to the department of health in Madison Square Garden and make sure I didn’t have the same thing. I went to MSG but couldn’t find the department of health. I did find Celine Dion singing “My Heart will go on” in French while partially submerged in frozen water. Eventually I went outside and saw another building that said “HEALTH” on it and realized that was where I needed to be.",391,-0.024000000000000007
2022-04-04,"I dreamed that I was showing Ronin a big, cup-like flower. When manipulated in the right manner, it looked like it had lips. I pretended it was talking, then stuck my hand inside it. It was soft but thick, like a humongous tulip.",43,0.021428571428571422
2022-04-07,"I dreamed that I went into some disgusting, filthy apartment building with jp. It was in Pine Plains. I had been supposed to go to a hairdresser but missed my appointment and thought I was supposed to make up the appointment at the hairdresser’s apartment in this building. There was a directory on the bottom floor with some businesses on it, but I didn’t see the hairdresser. I wandered around the decrepit apartment building trying to find it. There were a bunch of common areas that were covered in grime and filth and filled with garbage. There was also a box of communal brushes in a shared bathroom that I understood were provided for residents by the property owners. If you looked closely, you could see lice crawling on them. I pointed this out to jp, who seemed not to be surprised. Will Smith had an apartment in an adjacent building and it was kind of like an empty warehouse kind of thing with a weird sculpture in it.",169,-0.1111111111111111
2022-04-16,"I dreamed that we moved into an apartment in New York City that had belonged to my sister. It was on a weird half-floor, like floor 13 ½ and was accessible directly from the elevator. It was otherwise difficult to get to from the ground floor, however. I was trying to get up to the apartment from the bottom floor and kept ending up on different other floors. It was very frustrating, but I kept seeing things I wanted to go back to later with the baby. There was a floor that was a LEGO themepark, another that was an indoor playground kind of like a mix between Kids Kingdom and an adventure park, one that was a children’s museum, etc. There was also a floor that was dorms, and I realized that the apartment complex was partially a frat house. There were people everywhere in togas. I was worried about the baby falling down the elevator shaft, as our apartment basically opened directly into it.
I also dreamed that the community garden was in a forest, and they were going to cut down the trees to get more light. I pointed out that one of the trees was actually one of those cell towers that are made to look like a tall pine tree. They were digging, and it seemed that it was actually a graveyard, but in the graves were weird wet boxes full of toys and books. One had young boys crowded around it and inside were like toddler-sized mermaid dolls and some original My Little Ponys. “I don’t want a MLP that came out of a wet grave,” I told them, “but if you’re looking for an original, this is the real deal.”
I also dreamed that I was playing a game that was called something like “SCRABBLE” but it was like a plastic thing full of people, and I had to shake it and send the people to different channels, each labeled with a letter in the word “SCRABBLE” (but it wasn’t scrabble, a few letters were changed.) I was supposed to do this in a way where the resulting word would answer a trivia question. Then I realized that I was actually sorting the people into separate little areas where they were being shoveled into incinerators by demons. This was done in a life-size auditorium, and I was sitting in the audience. I made some joke about being able to find a demon my own age, thank you very much.",416,0.033954013822434875
2022-05-17,"Jp was seeing some woman he met on Tindr behind my back. I was so mad, I threw a board game of his out the window, piece by piece. As I did so, I was saying to myself “This is a shame. This looks like a really fun game.”",49,-0.25416666666666665
2023-01-18,"I was at some festival with a bunch of people I don’t hang out with anymore, including Dimitri and Evan.  I had Ronin and they were kind of helping with him but being super reckless. Like they let him go first through this admissions gate and then lost track of him. I was obviously freaking out, went looking for him and while I was looking some lady came up and frantically told me that a “purebred dog” had been hit by a car. When she started talking I was afraid she was going to say a kid had been hit but when I realized it was just a dog I was like ok whatever lady who cares and kept looking for Ronin.
Eventually, I did find him but he was basically back where we started, like in a sink.
There was some kind of prize for something that was a black car and Ronin was obviously fascinated.",157,0.15166666666666667
2023-01-18,"I had another dream that took place in that weird 3 or 4 level old decrepit house that features in my dreams a lot. The one with the top floor that is packed with junk and inaccessible. There were all these people in it cataloging and selling clothes, even though it was our house and we had inherited it somehow. I found a coffin with a label on it that said “prosthetic arm” and knocked it over trying to open it up. Three Chinese men helped me open it and there was indeed one giant prosthetic arm in it, the size of a person. 

Jp and I saw photos of Ronin hanging in the previous owner’s study and realized he was the reason they had given the house to us. We discussed selling it and all of its contents because we didn’t have the money to fix it up.",149,-0.008333333333333335
2023-01-26,There was some sort of shooting situation in an office building or school that I was in. People were hiding from the shooter and waiting for somebody to come and take him down. A person wrote “help” backwards in cursive on the window and I thought it was impressive that they could do that.,54,0.2814814814814815
2023-02-01,"I was at some building that had been the estate of some rich family like the Vanderbilts but which was now being used as like a movie theater/museum. I was seeing a really long movie with my parents and there was an intermission. During it, my dad disappeared and I was kind of panicking trying to figure out where he had gone. There were a ton of people filing up and down the stairs and I couldn’t find him anywhere in the crowd. I eventually went back to the theater portion where I found my mom and asked her if she knew where he was. She pointed out that he was actually in the theater too, but no longer sitting with us. The theater was much less crowded than it had been in the first half of the movie and I figured a significant portion of the audience hadn’t liked the movie and had just gone home.
I had taken a bunch of photos in the building and when I looked at them, I saw what appeared to be ghosts. I figured a place with that much history was bound to have them.",193,0.15509259259259262
2023-02-03,"I was driving a big car that I wasn’t used to driving that took a long time to stop and I hit a woman, knocking her unconscious. We put her in the car and drove off with her. When she woke up in a panic I was like I’m so sorry I hit you, I’ll take you wherever you want to go, or just drop you off. I’m not a serial killer I promise.
She directed me to some college nearby that I didn’t even know existed. It was on a hillside and there were a ton of stairs. Apparently she went to school there. I realized when we got out of the car that she was super short, like toddler-height. She was kind of giving me a tour of the college and we were talking.
The bookstore was full of like Japanese language stuff and manga which I thought was cool. Signs were in Japanese. I wondered if it was like a school for weebs. The girl said most people were cool but not to talk to the old space guys. (Like old dudes who went back to school there to study astronomy.). I commented that I was basically an old space guy.
We went to some building that might have been a dorm. Inside, the girl connected with these two other girls and they were climbing around on some sort of indoor jungle gym/bed, then laid down and were cuddling. I checked one more time to make sure the girl didn’t have like a concussion, and said goodbye. I felt sad and wished I could go to school again, and that she and I could be friends.
I thought I saw Mr Rexhouse but he had like dyed black emo dad hair and black lipstick.  I went back to the bookstore looking for Lindsay, who I guess had come there with me. She was buying a bunch of manga.",321,0.0867777777777778
2023-02-04,"I was back at a library that I had previously worked at and overheard a worker say that all I had ever done was “check in books.” I approached her and angrily told her that I had done literally everything, not just check in books, and that I had a degree in library science.
I had bought a bunch of books for the library and had them delivered to my house but then a bunch of other books I have ordered came as well. I realized that both I and the new director had ordered books, and has therefore spent way over budget.
A big bus went by the window, with weird cut outs in the side that people were riding in standing up. I realized it was a band called “Moist” and that I knew the members, including, apparently, Dominick Moynihan. I tried to wave to them but they pretended they didn’t know me, and that they were sleeping.",160,-0.13392255892255892
2023-02-06,"my hair was falling out in big sections, almost peeling off my skull as if I had been scalped. I understood that I had caused this with some sort of chemical I had used.",34,0.0
2023-02-17,"had a dream that I was in that decrepit old house again, the 3-4 floor one with progressively more and more hoarded rooms as you go up the stairs. I was in an upstairs room and was contemplating whether jp and I would assume ownership of the house because it was really cool but also this huge burden that needed a lot of work, and very dangerous for the baby. Just then, a tall, kind of hulking black guy showed up with Danny DeVito. I was a little freaked out because I didn’t expect to see other people there, but I asked him what he was doing there. The guy responded that he too was in line, somehow, to receive this house, because he had an ancestor who was a slave who had her likeness painted on the wall in one of the rooms on the first floor. I was like oh ok that makes sense.
Then we realized that there was this old man there who was like, the rightful owner I guess, and he was not necessarily ready to pass the house on. I was supposed to talk to him about it and we were in a kitchen that also had like huge bookshelves in it and was kind of open and had a dumb waiter kind of thing in it that a librarian brought books up/down in.
The old man told me that if he were me and jp, he would get a piece of land and build our own house to pass down to our children. I agreed that this might be the best course of action, and left. I felt a little disappointed because the house was really cool and had all kinds of treasures inside, but also it was kind of impractical to live in it with ronin because it was very unsafe. Tall stairs everywhere, moldy and falling apart things, holes in the floorboards, and of course the tremendous hoard.",327,0.17163983585858583
2023-03-17,"I backended a lady in traffic. She was nice about it, but came over to our house to exchange info and look at the damage for some reason. She saw jp’s Xbox controllers that he has customized and was really impressed with his work.",44,0.8
2023-04-25,"I rescued a baby bird. Brought it home to Jp, who had apparently broken up with me and was moving a new woman in. “Don’t do this again,” he said. “You always bring these potatoes home thinking you’ll take care of them, but it’s just a fucking potato.” I was mortified and afraid I had lost my mind and went to look at the bird in private. (It was in a little box.) to my consternation, I found that it looked suspiciously like a French fry. I didn’t admit this to Jp. Later, I looked at it again and it was a wad of used bandaids, definitely not a bird. I threw them out and, in disgust, remembered that I had been kissing and petting them.",126,-0.18345959595959596
2023-06-15,i sent a message to Andrew on Facebook gossiping about somebody before remembering that he was dead.,17,-0.2
2023-06-18,a much older Kevin bacon was hitting on me at some big gala because I was apparently wearing sexy leggings. I turned him down.,24,0.11222222222222222
2023-06-30,"I went roller skating at Roller Magic after a very long time. People were sitting on the sides of the rink doing crafts, beading, etc. craft supplies were getting all over the rink. I thought that in the past, they used to keep the rink clear of debris but no longer did. I saw people I went to high school with and did not want them recognizing me.",68,0.089
2023-07-03,my mom was supposed to have been watching Ronin while I worked but she kept flaking out and I would just end up having to watch him while I was working. I got a bad performance review and was “98%” sure I would be fired,45,-0.09999999999999992
2023-07-12,"all my kids were young again. We were at some resort with a pool and a restaurant. They were hanging out with jp and I got the sense that none of them wanted anything to do with me. They were first swimming in the pool going in one direction while I went the other. Then they were in the restaurant at a booth with some other random kid sitting in such a way where I wouldn’t fit at the table with them. I was upset and was like do you even want me here? And all the kids told me to go away. Then Chloe or Ciara invited me to try some of the random kids ice cream. I said no and they were confused as to why I would reject it. I said I didn’t eat things that other people had out their mouths on. “You don’t know,” I explained. “He might have herpes.”",155,-0.1025
2023-07-12,"In another dream, jp and ronin and I were living in the old multilevel hoarded house from my other dreams. Jp had put Ronin to bed in what I realized was the third floor. This made me panic because he was so far away and I wouldn’t be able to hear him if he woke up crying. I was also concerned because I knew that floor was structurally unsound. I went up to find ronin in a kind of pod bed sitting up and crying. The room was totally crammed with these beds and I had to climb over a bunch of them to get to him.",107,0.0861111111111111
2023-07-15,we were at some party and someone put Xerda in some sort of contraption that shaved her. She looked absurd. Some lady was gushing about what a gorgeous cat she was. I wanted to leave the party early but jp refused to leave. I had the sense that ronin or maybe the kitten was in peril without us. I felt like I was embarrassing myself with the meltdown that I was having but I was desperate to leave and felt like I couldn’t stop.,84,-0.07500000000000001
2023-07-17,I realized I had probably contacted rabies and was going to die.,12,0.0
2023-07-23,"our car was too big for me to handle, and I was trying to drive from the back seat, which was making it worse. I kept veering into the other lane.",31,-0.13125
2023-07-24,"I was graduating from somewhere and at the ceremony, where I had to give a short speech about the Coneheads. As I took the mic, a frat dudebro ran over and grabbed it from me, then yelled “Go [school football team]”. The crowd cheered. I felt embarrassed and upset at being interrupted and just muttered something like “Yay go sports!” And then went and took my seat without giving my speech.",71,0.0
2023-08-02,"I was at some house party with Jp, his parents, and Ronin. I could tell that I didn’t fit in, and went to sit away from everyone else on a couch to wait it out. I picked up a remote and started fiddling with it. All of a sudden, the host (who seemed to be a filmmaker) pointed at me and said “You there, with the remote! Drop it!” I was like oh, sorry, sorry. She asked me if I pushed the “call” button and I was like “No,” but I panicked worrying that maybe I did, by accident.
I was struggling trying to find my other shoe, a pink Converse, as I wanted to leave. Scrambling around on the floor and embarrassed. Finally, I found it and walked out.
Next door there was a used bookstore, which I decided to go to to pass some time. Inside, I found a book in Japanese with a title that said something like “Life is meaningless, so I am going to spend it reading books about crime.” I went up to the shop owner and asked how much it would be. He examined it and said $7.50. I realized I didn’t have my money on me, so I went out to look for my wallet.
As I left the store, a strange woman grabbed the book out of my hand. I was trying to tell her how incredibly rude that had been - I was furious - but she interrupted me and was like “This book is actually $23. It says so on the back.” I tried to tell her that since it was a used bookstore, they could charge whatever the hell they wanted. But I was distracted wondering where my wallet was. I noticed that our car was missing from the other house, and started calling Jp and Ciara in a panic. Nobody was picking up their phones. I think my parents were with them, too. I realized I was stranded.",331,-0.10281250000000001
2023-08-05,"I was involved in something with Kristin from the Millbrook library where we had a serial killer coming to my house. I was afraid that Ronin would be in danger so I locked him, crying, in a mailbox. A passerby told me that parents disgusted him, that I disgusted him for trying to protect Ronin. When the serial killer came, he was all tied up and gagged like Hannibal lecter but I was still so scared that I tripped over my own feet trying to back away from him.",89,-0.36666666666666664
2023-08-08,"I was looking at a grave. On it, it said “In loving memory of  Charlie G., 1955-2023” (or something similar) then, beneath it: “May he rot in hell.”",28,0.3
2023-08-12,"I was at some big crazy Hollywood party.  For some reason I had to give John  belluci a blow job out I would be seen as rude. I was trying to clean myself up in the bathroom when Trent Reznor approached me and told me I was so bad at scrabble that he felt bad for me.  I told him that 12 year old me would be both mortified that he had noticed that, and thrilled that he had noticed me at all. I congratulated myself for not like, fainting or something.
I also dreamed that Xerda attacked Walkencat so badly that he had this big open wound on his side and I thought he would die. He went off to hide somewhere. I found him and brought him to a weird vet where they stitched him up and he seemed much better. People were selling Vietnamese food outside at some sort of festival.",154,-0.13809523809523802
2023-08-20,"jp and I went to some restaurant where he was flirting really obviously and embarrassingly with the waitress. I got mad and when I talked to him more he told me that he had been texting with her for a while and really liked her, she was much more fun than I was etc. I got mad and punched him until he got this big knot on his chest that looked like a dick.
Then I was out in the street and this thing came down from the sky that at first people thought was a plane but then it kind of lodged in the ground and seemed like it was going to blow up. I realized it was a bomb or something and started trying to run but there were so many people in my way and they weren’t moving fast enough. I managed to push out of the crowd and dive behind something just as it exploded. Realized it was some kind of weapon from maybe Russia and that tons of them had been deployed across the country. They had been up in orbit and somehow disguised as stars so we didn’t see them.",196,0.14027777777777778
2023-12-29,"dream about the big dilapidated house. We had finally cleared out the first two or three floors of it, sort of. We had also knocked down walls to find stuff hidden inside them - whole other rooms filled with shelves holding books, toys, games, etc. an old SNES. a science toy I thought ronin would like. Books in Japanese. Ronin was running all over, up and down the stairs and around the house. The second floor it seemed had belonged to a young boy and still had his bed and stuff in it. Jp wanted to sleep there overnight but I was scared, like of ghosts I think. It was still creepy and the top floor was still too full of stuff to even approach.",125,0.049826388888888885
2024-01-11,"I dreamed that we went to a hotel that we had been to many years ago. I went to empty out a cabinet where I had left some gifts for Ciara the last time we’d been there. We took them out and opened them and I was dismayed to find that they were from when she was a baby - I’d never given them to her, and now it was too late. She told me that she’d always considered Ursula her real mother.",83,0.05000000000000001
2024-12-13,I dreamed the other night that I entered a contest to draw a cute pufferfish. The person who drew the second cutest pufferfish would win a prize.,27,0.29375
2025-01-24,"I dreamed last night that I worked in this other big library with all these cool things like an exercise room with treadmills and stationary bikes. Someone brought in a four year old who was missing an eye and basically gave him to me so I could get him a prosthetic eye, which I did. I had to pop his bad eye out first and replace it with the prosthetic one, which I was squicked out by.",77,-0.040624999999999994
2025-01-24,"I also dreamed that I got into a fight with Jp because he wanted to sign Ronin up for soccer and I was like, but he doesn’t even really like it, at least not when other kids are playing and not us.",42,-0.075
2025-02-04,"Dreamed last night that I was at the Tivoli Library and saw that a shelf that previously had held a bunch of creepy, occult stuff had been removed. It was something that Christine had originally set up and I was sad to see it was no longer there.",48,-0.15833333333333333
